Columna,Método,Tamaño,Tiempo (s)
issn,timSort,1029,0.0017731800000547083
issn,combSort,1029,6.168999998408253e-05
issn,selectionSort,1029,0.08255317000002833
issn,quickSort,1029,0.001700799999980518
issn,heapSort,1029,0.0076021400000172434
issn,bitonicSort,1029,0.018224199999986014
issn,gnomeSort,1029,0.0003928500000256463
issn,binaryInsertionSort,1029,0.023098699999991368
