Columna,Método,Tamaño,Tiempo (s)
ENTRYTYPE,timSort,2208,0.0022654500000498954
ENTRYTYPE,combSort,2208,0.00010652000000845873
ENTRYTYPE,selectionSort,2208,0.31869022999999286
ENTRYTYPE,quickSort,2208,0.0007711500000368687
ENTRYTYPE,heapSort,2208,0.00996222999992824
ENTRYTYPE,bitonicSort,2208,0.02621673000003284
ENTRYTYPE,gnomeSort,2208,0.0008509700000104203
ENTRYTYPE,binaryInsertionSort,2208,0.06598657000004096
